Taxon	ATP6_trimmed	ATP6_trimmed	ATP6_trimmed	ATP6_trimmed	ATP6_trimmed	ATP6_trimmed	ATP6_trimmed	ATP6_trimmed	ATP8_trimmed	ATP8_trimmed	ATP8_trimmed	ATP8_trimmed	ATP8_trimmed	ATP8_trimmed	ATP8_trimmed	ATP8_trimmed	COX1_trimmed	COX1_trimmed	COX1_trimmed	COX1_trimmed	COX1_trimmed	COX1_trimmed	COX1_trimmed	COX1_trimmed	COX2_trimmed	COX2_trimmed	COX2_trimmed	COX2_trimmed	COX2_trimmed	COX2_trimmed	COX2_trimmed	COX2_trimmed	COX3_trimmed	COX3_trimmed	COX3_trimmed	COX3_trimmed	COX3_trimmed	COX3_trimmed	COX3_trimmed	COX3_trimmed	CYTB_trimmed	CYTB_trimmed	CYTB_trimmed	CYTB_trimmed	CYTB_trimmed	CYTB_trimmed	CYTB_trimmed	CYTB_trimmed	ND1_trimmed	ND1_trimmed	ND1_trimmed	ND1_trimmed	ND1_trimmed	ND1_trimmed	ND1_trimmed	ND1_trimmed	ND2_trimmed	ND2_trimmed	ND2_trimmed	ND2_trimmed	ND2_trimmed	ND2_trimmed	ND2_trimmed	ND2_trimmed	ND3_trimmed	ND3_trimmed	ND3_trimmed	ND3_trimmed	ND3_trimmed	ND3_trimmed	ND3_trimmed	ND3_trimmed	ND4L_trimmed	ND4L_trimmed	ND4L_trimmed	ND4L_trimmed	ND4L_trimmed	ND4L_trimmed	ND4L_trimmed	ND4L_trimmed	ND4_trimmed	ND4_trimmed	ND4_trimmed	ND4_trimmed	ND4_trimmed	ND4_trimmed	ND4_trimmed	ND4_trimmed	ND5_trimmed	ND5_trimmed	ND5_trimmed	ND5_trimmed	ND5_trimmed	ND5_trimmed	ND5_trimmed	ND5_trimmed	ND6_trimmed	ND6_trimmed	ND6_trimmed	ND6_trimmed	ND6_trimmed	ND6_trimmed	ND6_trimmed	ND6_trimmed	rrnl_trimmed	rrnl_trimmed	rrnl_trimmed	rrnl_trimmed	rrnl_trimmed	rrnl_trimmed	rrnl_trimmed	rrnl_trimmed	rrns_trimmed	rrns_trimmed	rrns_trimmed	rrns_trimmed	rrns_trimmed	rrns_trimmed	rrns_trimmed	rrns_trimmed	Mean_GC_pct	Mean_AT_pct	Mean_GC_skew	Mean_AT_skew
KX434843.1_Acomul	21.9764	78.0236	-0.0738	-0.1078	10.1770	11.7994	34.8083	43.2153	18.2390	81.7610	-0.5172	-0.0923	4.4025	13.8365	37.1069	44.6541	30.0326	69.9674	-0.0239	-0.1173	14.6580	15.3746	30.8795	39.0879	25.1462	74.8538	-0.0233	-0.0117	12.2807	12.8655	36.9883	37.8655	27.0648	72.9352	-0.0516	-0.1568	12.8335	14.2313	30.7497	42.1855	26.8959	73.1041	-0.0623	-0.1484	12.6102	14.2857	31.1287	41.9753	22.6623	77.3377	-0.2718	0.2461	8.2508	14.4114	48.1848	29.1529	24.8054	75.1946	-0.2000	-0.0944	9.9222	14.8833	34.0467	41.1479	23.0114	76.9886	-0.1358	-0.1365	9.9432	13.0682	33.2386	43.7500	18.7943	81.2057	-0.3962	0.2227	5.6738	13.1206	49.6454	31.5603	21.1668	78.8332	-0.2862	0.1879	7.5542	13.6126	46.8212	32.0120	20.0000	80.0000	-0.2060	0.1537	7.9403	12.0597	46.1493	33.8507	16.7665	83.2335	-0.2143	-0.0695	6.5868	10.1796	38.7226	44.5110	21.8808	78.1192	-0.3617	0.0489	6.9832	14.8976	40.9683	37.1508	22.2812	77.7188	-0.2738	-0.0205	8.0902	14.1910	38.0637	39.6552	22.7149	77.2851	-0.2065	-0.0064
KX434844.1_Decspe	23.8938	76.1062	-0.2469	-0.0853	8.9971	14.8968	34.8083	41.2979	13.2075	86.7925	-0.5238	0.0145	3.1447	10.0629	44.0252	42.7673	30.9896	69.0104	-0.0630	-0.1245	14.5182	16.4714	30.2083	38.8021	26.2150	73.7850	-0.1910	-0.0299	10.6038	15.6112	35.7879	37.9971	26.0483	73.9517	-0.1317	-0.0928	11.3088	14.7395	33.5451	40.4066	27.4250	72.5750	-0.2219	-0.1495	10.6702	16.7549	30.8642	41.7108	22.3322	77.6678	-0.3202	0.2210	7.5908	14.7415	47.4147	30.2530	23.2195	76.7805	-0.3193	-0.1309	7.9024	15.3171	33.3659	43.4146	23.1638	76.8362	-0.2683	-0.1029	8.4746	14.6893	34.4633	42.3729	18.7943	81.2057	-0.5094	0.2314	4.6099	14.1844	50.0000	31.2057	21.0172	78.9828	-0.3238	0.1894	7.1055	13.9117	46.9708	32.0120	21.5522	78.4478	-0.2576	0.1065	8.0000	13.5522	43.4030	35.0448	17.5649	82.4351	-0.2955	-0.1380	6.1876	11.3772	35.5289	46.9062	19.9813	80.0187	-0.3645	0.0058	6.3492	13.6321	40.2428	39.7759	22.4734	77.5266	-0.3491	0.0017	7.3138	15.1596	38.8298	38.6968	22.5252	77.4748	-0.2924	-0.0056
KX434845.1_Haavit	21.8750	78.1250	-0.2653	-0.0857	8.0357	13.8393	35.7143	42.4107	13.8365	86.1635	-0.7273	0.0365	1.8868	11.9497	44.6541	41.5094	28.2552	71.7448	-0.0276	-0.1125	13.7370	14.5182	31.8359	39.9089	24.8538	75.1462	-0.1294	0.0350	10.8187	14.0351	38.8889	36.2573	23.6341	76.3659	-0.1290	-0.1082	10.2922	13.3418	34.0534	42.3126	23.8977	76.1023	-0.1734	-0.0962	9.8765	14.0212	34.3915	41.7108	23.1023	76.8977	-0.3333	0.2876	7.7008	15.4015	49.5050	27.3927	13.9535	86.0465	-0.4167	-0.0811	4.0698	9.8837	39.5349	46.5116	23.7288	76.2712	-0.2143	-0.0741	9.3220	14.4068	35.3107	40.9605	19.5035	80.4965	-0.4182	0.2599	5.6738	13.8298	50.7092	29.7872	20.7078	79.2922	-0.3236	0.2118	7.0030	13.7048	48.0422	31.2500	19.1642	80.8358	-0.2212	0.1654	7.4627	11.7015	47.1045	33.7313	18.8755	81.1245	-0.3617	-0.0644	6.0241	12.8514	37.9518	43.1727	18.8082	81.0987	-0.3564	0.0884	6.0521	12.7561	44.1341	36.9646	25.0000	75.0000	-0.1892	0.0210	10.1351	14.8649	38.2883	36.7117	21.2797	78.7141	-0.2858	0.0322
KX434846.1_Amochi	28.0236	71.9764	-0.3053	-0.1189	9.7345	18.2891	31.7109	40.2655	20.7547	79.2453	-0.5152	0.0635	5.0314	15.7233	42.1384	37.1069	34.6354	65.3646	-0.0902	-0.0916	15.7552	18.8802	29.6875	35.6771	29.9708	70.0292	-0.1122	-0.0564	13.3041	16.6667	33.0409	36.9883	32.0153	67.9847	-0.1235	-0.0919	14.0306	17.9847	30.8673	37.1173	31.3051	68.6949	-0.2000	-0.1605	12.5220	18.7831	28.8360	39.8589	28.3828	71.6172	-0.3178	0.2412	9.6810	18.7019	44.4444	27.1727	28.8911	71.1089	-0.4007	-0.0780	8.6576	20.2335	32.7821	38.3268	30.2260	69.7740	-0.3084	-0.1903	10.4520	19.7740	28.2486	41.5254	25.1773	74.8227	-0.2958	0.3081	8.8652	16.3121	48.9362	25.8865	24.2334	75.7666	-0.2654	0.1885	8.9005	15.3328	45.0262	30.7405	24.7761	75.2239	-0.3157	0.1651	8.4776	16.2985	43.8209	31.4030	24.3513	75.6487	-0.4426	-0.0818	6.7864	17.5649	34.7305	40.9182	26.2570	73.7430	-0.3972	0.0884	7.9143	18.3426	40.1304	33.6127	23.8158	76.1842	-0.3039	0.0466	8.2895	15.5263	39.8684	36.3158	27.5210	72.4790	-0.2929	0.0155
KX434847.1_Psepin2	25.9587	74.0413	-0.2500	-0.0916	9.7345	16.2242	33.6283	40.4130	20.1258	79.8742	-0.6875	-0.1654	3.1447	16.9811	33.3333	46.5409	31.5755	68.4245	-0.0598	-0.0942	14.8438	16.7318	30.9896	37.4349	27.4854	72.5146	-0.1277	0.0040	11.9883	15.4971	36.4035	36.1111	27.7001	72.2999	-0.0826	-0.1178	12.7065	14.9936	31.8933	40.4066	27.8660	72.1340	-0.1582	-0.1467	11.7284	16.1376	30.7760	41.3580	23.8724	76.1276	-0.1889	0.2572	9.6810	14.1914	47.8548	28.2728	24.9511	75.0489	-0.3569	-0.0874	8.0235	16.9276	34.2466	40.8023	25.1412	74.8588	-0.3483	-0.1396	8.1921	16.9492	32.2034	42.6554	20.5674	79.4326	-0.4138	0.2411	6.0284	14.5390	49.2908	30.1418	21.5569	78.4431	-0.3194	0.1947	7.3353	14.2216	46.8563	31.5868	21.7313	78.2687	-0.2088	0.1869	8.5970	13.1343	46.4478	31.8209	20.1597	79.8403	-0.3069	-0.1300	6.9860	13.1737	34.7305	45.1098	22.9264	77.0736	-0.3902	0.0665	6.9897	15.9366	41.0997	35.9739	24.9347	75.0653	-0.3403	0.0261	8.2245	16.7102	38.5117	36.5535	24.4368	75.5632	-0.2826	0.0003
KX434849.1_Themil	28.7611	71.2389	-0.3641	-0.0559	9.1445	19.6165	33.6283	37.6106	23.2704	76.7296	-0.4054	0.0328	6.9182	16.3522	39.6226	37.1069	34.9609	65.0391	-0.1136	-0.0691	15.4948	19.4661	30.2734	34.7656	31.7251	68.2749	-0.2350	-0.0193	12.1345	19.5906	33.4795	34.7953	34.8158	65.1842	-0.1971	-0.0604	13.9771	20.8386	30.6226	34.5616	32.7160	67.2840	-0.1860	-0.1166	13.3157	19.4004	29.7178	37.5661	28.0528	71.9472	-0.3020	0.2813	9.7910	18.2618	46.0946	25.8526	28.7938	71.2062	-0.3986	-0.0574	8.6576	20.1362	33.5603	37.6459	30.1136	69.8864	-0.4528	-0.0325	8.2386	21.8750	33.8068	36.0795	25.8865	74.1135	-0.2603	0.3971	9.5745	16.3121	51.7730	22.3404	25.8788	74.1212	-0.3410	0.2089	8.5266	17.3523	44.8018	29.3194	25.7313	74.2687	-0.2343	0.1768	9.8507	15.8806	43.7015	30.5672	22.9541	77.0459	-0.3217	-0.1140	7.7844	15.1697	34.1317	42.9142	26.0708	73.9292	-0.3500	0.0630	8.4730	17.5978	39.2924	34.6369	27.8970	72.1030	-0.2615	0.0238	10.3004	17.5966	36.9099	35.1931	28.5085	71.4915	-0.2949	0.0439
KX434850.1_Derlob	25.5162	74.4838	-0.3295	-0.0653	8.5546	16.9617	34.8083	39.6755	17.6101	82.3899	-0.7143	-0.0382	2.5157	15.0943	39.6226	42.7673	32.3568	67.6432	-0.1066	-0.1068	14.4531	17.9036	30.2083	37.4349	29.0936	70.9064	-0.1859	-0.0309	11.8421	17.2515	34.3567	36.5497	27.8272	72.1728	-0.1598	-0.0634	11.6900	16.1372	33.7992	38.3736	29.7178	70.2822	-0.2107	-0.1895	11.7284	17.9894	28.4832	41.7989	25.7426	74.2574	-0.3504	0.2474	8.3608	17.3817	46.3146	27.9428	26.3619	73.6381	-0.3801	-0.1044	8.1712	18.1907	32.9767	40.6615	24.2938	75.7062	-0.2326	-0.0746	9.3220	14.9718	35.0282	40.6780	23.0496	76.9504	-0.3538	0.2995	7.4468	15.6028	50.0000	26.9504	22.5131	77.4869	-0.3355	0.1911	7.4794	15.0337	46.1481	31.3388	22.0299	77.9701	-0.2575	0.1761	8.1791	13.8507	45.8507	32.1194	23.1537	76.8463	-0.3966	-0.1065	6.9860	16.1677	34.3313	42.5150	21.7148	78.0988	-0.4077	0.0501	6.4306	15.2842	41.0065	37.0923	22.2517	77.7483	-0.3690	0.0187	7.0199	15.2318	39.6026	38.1457	24.8822	75.1054	-0.3193	0.0136
KX434851.1_Pnimed	25.8112	74.1888	-0.2571	-0.0258	9.5870	16.2242	36.1357	38.0531	20.1258	79.8742	-0.6250	-0.0079	3.7736	16.3522	39.6226	40.2516	31.9661	68.0339	-0.0672	-0.0737	14.9089	17.0573	31.5104	36.5234	28.9474	71.0526	-0.1212	-0.0123	12.7193	16.2281	35.0877	35.9649	30.3685	69.6315	-0.1046	-0.0876	13.5959	16.7726	31.7662	37.8653	30.6878	69.2240	-0.1954	-0.1108	12.3457	18.3422	30.7760	38.4480	25.1925	74.8075	-0.3450	0.2912	8.2508	16.9417	48.2948	26.5127	22.1790	77.8210	-0.3947	-0.0650	6.7121	15.4669	36.3813	41.4397	28.5311	71.4689	-0.2871	-0.0830	10.1695	18.3616	32.7684	38.7006	20.9220	79.0780	-0.4237	0.2825	6.0284	14.8936	50.7092	28.3688	23.3358	76.6642	-0.3526	0.2566	7.5542	15.7816	48.1675	28.4966	21.7910	78.2090	-0.3041	0.2015	7.5821	14.2090	46.9851	31.2239	19.9601	80.0399	-0.2800	-0.0973	7.1856	12.7745	36.1277	43.9122	23.0912	76.9088	-0.4113	0.0993	6.7970	16.2942	42.2719	34.6369	24.7028	75.2972	-0.3583	0.0912	7.9260	16.7768	41.0832	34.2140	25.1742	74.8200	-0.3018	0.0439
KX434855.1_Propic	24.9263	75.0737	-0.2308	-0.0766	9.5870	15.3392	34.6608	40.4130	18.8679	81.1321	-0.7333	-0.1008	2.5157	16.3522	36.4780	44.6541	30.6641	69.3359	-0.0361	-0.0948	14.7786	15.8854	31.3802	37.9557	28.2164	71.7836	-0.0570	-0.0265	13.3041	14.9123	34.9415	36.8421	27.8272	72.1728	-0.0228	-0.1162	13.5959	14.2313	31.8933	40.2795	27.5132	72.4868	-0.1154	-0.1679	12.1693	15.3439	30.1587	42.3280	23.3223	76.6777	-0.2925	0.2769	8.2508	15.0715	48.9549	27.7228	23.0545	76.9455	-0.3418	-0.0493	7.5875	15.4669	36.5759	40.3696	23.4463	76.5537	-0.1566	-0.0775	9.8870	13.5593	35.3107	41.2429	18.7943	81.2057	-0.3585	0.2402	6.0284	12.7660	50.3546	30.8511	21.6156	78.3844	-0.3080	0.2042	7.4794	14.1361	47.1952	31.1892	21.9104	78.0896	-0.2752	0.2049	7.9403	13.9701	47.0448	31.0448	16.7665	83.2335	-0.1667	-0.0935	6.9860	9.7804	37.7246	45.5090	23.9292	75.9777	-0.3774	0.0784	7.4488	16.4804	40.9683	35.0093	23.5217	76.4783	-0.3408	0.0447	7.7530	15.7687	39.9474	36.5309	23.6251	76.3687	-0.2542	0.0164
KX434856.1_Otospe	23.1563	76.8437	-0.1592	-0.1094	9.7345	13.4218	34.2183	42.6254	16.3522	83.6478	-0.6154	-0.1429	3.1447	13.2075	35.8491	47.7987	30.7943	69.2057	-0.0444	-0.0875	14.7135	16.0807	31.5755	37.6302	26.9006	73.0994	-0.0870	-0.0320	12.2807	14.6199	35.3801	37.7193	27.4460	72.5540	-0.0463	-0.1489	13.0877	14.3583	30.8767	41.6773	27.6014	72.3986	-0.1374	-0.1449	11.9048	15.6966	30.9524	41.4462	23.4323	76.5677	-0.2770	0.2672	8.4708	14.9615	48.5149	28.0528	NA	NA	NA	NA	NA	NA	NA	NA	21.4689	78.5311	-0.2895	-0.0935	7.6271	13.8418	35.5932	42.9379	16.6667	83.3333	-0.4043	0.2511	4.9645	11.7021	52.1277	31.2057	20.8676	79.1324	-0.3190	0.2212	7.1055	13.7622	48.3171	30.8153	20.9552	79.0448	-0.2707	0.1798	7.6418	13.3134	46.6269	32.4179	18.3633	81.6367	-0.1739	-0.0758	7.5848	10.7784	37.7246	43.9122	21.5084	78.4916	-0.3506	0.0344	6.9832	14.5251	40.5959	37.8957	25.0569	74.9431	-0.2000	0.0334	10.0228	15.0342	38.7244	36.2187	22.8979	77.1021	-0.2410	0.0109
KX434857.1_Humnad2	30.6785	69.3215	-0.2596	-0.1106	11.3569	19.3215	30.8260	38.4956	25.1572	74.8428	-0.4500	-0.0756	6.9182	18.2390	34.5912	40.2516	34.1146	65.8854	-0.0611	-0.0909	16.0156	18.0990	29.9479	35.9375	33.6257	66.3743	-0.2000	-0.0264	13.4503	20.1754	32.3099	34.0643	35.3240	64.6760	-0.1871	-0.1277	14.3583	20.9657	28.2084	36.4676	34.1270	65.8730	-0.2145	-0.1593	13.4039	20.7231	27.6896	38.1834	29.5930	70.4070	-0.3532	0.2687	9.5710	20.0220	44.6645	25.7426	34.0488	65.9512	-0.3926	-0.0976	10.3415	23.7073	29.7561	36.1951	31.2500	68.7500	-0.2000	-0.1736	12.5000	18.7500	28.4091	40.3409	24.4681	75.5319	-0.3333	0.2488	8.1560	16.3121	47.1631	28.3688	28.7958	71.2042	-0.2727	0.2017	10.4712	18.3246	42.7823	28.4218	27.4030	72.5970	-0.2375	0.1645	10.4478	16.9552	42.2687	30.3284	25.9481	74.0519	-0.4308	-0.1375	7.3852	18.5629	31.9361	42.1158	27.3066	72.6934	-0.3857	0.0410	8.3877	18.9189	37.8378	34.8555	28.8564	71.1436	-0.3364	-0.0056	9.5745	19.2819	35.3723	35.7713	30.0464	69.9536	-0.2876	-0.0053
KX434858.1_Neobol	25.9587	74.0413	-0.2500	-0.0757	9.7345	16.2242	34.2183	39.8230	15.7233	84.2767	-0.6000	0.0448	3.1447	12.5786	44.0252	40.2516	31.7057	68.2943	-0.0965	-0.0982	14.3229	17.3828	30.7943	37.5000	28.0702	71.9298	-0.1458	-0.0285	11.9883	16.0819	34.9415	36.9883	31.0038	68.9962	-0.1230	-0.1381	13.5959	17.4079	29.7332	39.2630	29.8942	70.1058	-0.1681	-0.1421	12.4339	17.4603	30.0705	40.0353	23.2123	76.7877	-0.3175	0.2436	7.9208	15.2915	47.7448	29.0429	24.1951	75.8049	-0.4274	-0.0862	6.9268	17.2683	34.6341	41.1707	25.4237	74.5763	-0.3111	-0.1212	8.7571	16.6667	32.7684	41.8079	20.5674	79.4326	-0.3103	0.2411	7.0922	13.4752	49.2908	30.1418	22.8123	77.1877	-0.3246	0.2035	7.7038	15.1085	46.4473	30.7405	21.5522	78.4478	-0.2632	0.1963	7.9403	13.6119	46.9254	31.5224	19.3613	80.6387	-0.2784	-0.1287	6.9860	12.3752	35.1297	45.5090	23.3706	76.6294	-0.4104	0.0668	6.8901	16.4804	40.8752	35.7542	25.1337	74.8663	-0.3830	0.0250	7.7540	17.3797	38.3690	36.4973	24.5323	75.4677	-0.2940	0.0135
KX434859.1_Heshof	25.5162	74.4838	-0.2370	-0.0653	9.7345	15.7817	34.8083	39.6755	13.2075	86.7925	-0.7143	0.0000	1.8868	11.3208	43.3962	43.3962	31.3802	68.6198	-0.0581	-0.0778	14.7786	16.6016	31.6406	36.9792	27.9240	72.0760	-0.1204	0.0061	12.2807	15.6433	36.2573	35.8187	27.9543	72.0457	-0.0909	-0.0899	12.7065	15.2478	32.7827	39.2630	27.2487	72.7513	-0.0809	-0.1394	12.5220	14.7266	31.3051	41.4462	23.1023	76.8977	-0.2857	0.2561	8.2508	14.8515	48.2948	28.6029	25.1946	74.8054	-0.3050	-0.0793	8.7549	16.4397	34.4358	40.3696	24.2938	75.7062	-0.2326	-0.0597	9.3220	14.9718	35.5932	40.1130	20.2128	79.7872	-0.2982	0.2444	7.0922	13.1206	49.6454	30.1418	20.8676	79.1324	-0.2760	0.1947	7.5542	13.3134	47.2700	31.8624	20.1194	79.8806	-0.2344	0.1839	7.7015	12.4179	47.2836	32.5970	17.7645	82.2355	-0.1685	-0.1165	7.3852	10.3792	36.3273	45.9082	21.3222	78.6778	-0.3712	0.0769	6.7039	14.6182	42.3650	36.3128	22.0608	77.9392	-0.3174	0.0678	7.5297	14.5310	41.6116	36.3276	23.2112	76.7888	-0.2527	0.0268
KX434860.1_Singra	22.8614	77.1386	-0.1484	-0.0822	9.7345	13.1268	35.3982	41.7404	12.5786	87.4214	-0.4000	-0.0504	3.7736	8.8050	41.5094	45.9119	29.3620	70.6380	-0.0421	-0.0931	14.0625	15.2995	32.0312	38.6068	23.8304	76.1696	-0.1288	-0.0058	10.3801	13.4503	37.8655	38.3041	24.5235	75.4765	-0.0777	-0.0976	11.3088	13.2147	34.0534	41.4231	24.6914	75.3086	-0.1500	-0.1124	10.4938	14.1975	33.4215	41.8871	21.5622	78.4378	-0.2857	0.2763	7.7008	13.8614	50.0550	28.3828	22.8739	77.1261	-0.2906	-0.0849	8.1134	14.7605	35.2884	41.8377	24.5763	75.4237	-0.1954	-0.1011	9.8870	14.6893	33.8983	41.5254	17.7305	82.2695	-0.3200	0.2672	6.0284	11.7021	52.1277	30.1418	19.3717	80.6283	-0.2587	0.2059	7.1803	12.1915	48.6163	32.0120	19.2239	80.7761	-0.2547	0.1604	7.1642	12.0597	46.8657	33.9104	15.1697	84.8303	-0.1842	-0.0918	6.1876	8.9820	38.5230	46.3074	20.9497	79.0503	-0.3778	0.0318	6.5177	14.4320	40.7821	38.2682	20.8820	79.1180	-0.3540	0.0885	6.7445	14.1375	43.0610	36.0571	21.3458	78.6542	-0.2312	0.0207
KX434861.1_Hymcor	27.7286	72.2714	-0.2766	-0.0163	10.0295	17.6991	35.5457	36.7257	17.6101	82.3899	-0.4286	-0.0229	5.0314	12.5786	40.2516	42.1384	32.3568	67.6432	-0.0785	-0.0664	14.9089	17.4479	31.5755	36.0677	29.0936	70.9064	-0.1055	0.0021	13.0117	16.0819	35.5263	35.3801	30.2414	69.7586	-0.0756	-0.1002	13.9771	16.2643	31.3850	38.3736	28.2187	71.7813	-0.1562	-0.1155	11.9048	16.3139	31.7460	40.0353	23.6524	76.3476	-0.3302	0.2536	7.9208	15.7316	47.8548	28.4928	25.0000	75.0000	-0.4008	-0.0454	7.4903	17.5097	35.7977	39.2023	24.8588	75.1412	-0.2727	-0.0677	9.0395	15.8192	35.0282	40.1130	19.8582	80.1418	-0.2143	0.2743	7.8014	12.0567	51.0638	29.0780	21.0920	78.9080	-0.3475	0.2322	6.8811	14.2109	48.6163	30.2917	22.3284	77.6716	-0.2941	0.2068	7.8806	14.4478	46.8657	30.8060	17.3653	82.6347	-0.1954	-0.0821	6.9860	10.3792	37.9242	44.7106	22.5326	77.4674	-0.3884	0.1010	6.8901	15.6425	42.6443	34.8231	24.9344	75.0656	-0.3579	0.0699	8.0052	16.9291	40.1575	34.9081	24.4581	75.5419	-0.2615	0.0416
KX434862.1_Tarala	25.0737	74.9263	-0.1882	-0.0433	10.1770	14.8968	35.8407	39.0855	21.3836	78.6164	-0.5294	-0.0080	5.0314	16.3522	38.9937	39.6226	31.7708	68.2292	-0.0164	-0.0935	15.6250	16.1458	30.9245	37.3047	29.5322	70.4678	-0.0792	0.0083	13.5965	15.9357	35.5263	34.9415	31.2579	68.7421	-0.0407	-0.0943	14.9936	16.2643	31.1309	37.6112	30.0705	69.9295	-0.1202	-0.1324	13.2275	16.8430	30.3351	39.5944	25.5226	74.4774	-0.2759	0.2644	9.2409	16.2816	47.0847	27.3927	24.3191	75.6809	-0.3120	-0.0360	8.3658	15.9533	36.4786	39.2023	25.1412	74.8588	-0.1236	-0.1019	11.0169	14.1243	33.6158	41.2429	19.8582	80.1418	-0.3929	0.2832	6.0284	13.8298	51.4184	28.7234	23.5602	76.4398	-0.2952	0.2446	8.3022	15.2580	47.5692	28.8706	22.4478	77.5522	-0.2287	0.1886	8.6567	13.7910	46.0896	31.4627	22.1557	77.8443	-0.2613	-0.0667	8.1836	13.9721	36.3273	41.5170	24.3017	75.6983	-0.3563	0.0923	7.8212	16.4804	41.3408	34.3575	25.7895	74.2105	-0.3571	0.0567	8.2895	17.5000	39.2105	35.0000	25.4790	74.5210	-0.2385	0.0375
KX434863.1_Polgri	23.4513	76.5487	-0.1950	-0.0520	9.4395	14.0118	36.2832	40.2655	25.1572	74.8428	-0.5500	-0.0252	5.6604	19.4969	36.4780	38.3648	31.5755	68.4245	-0.0515	-0.0828	14.9740	16.6016	31.3802	37.0443	28.2164	71.7836	-0.0984	-0.0020	12.7193	15.4971	35.8187	35.9649	29.7332	70.2668	-0.0513	-0.0995	14.1042	15.6290	31.6391	38.6277	29.7178	70.2822	-0.1454	-0.1393	12.6984	17.0194	30.2469	40.0353	24.9725	75.0275	-0.3128	0.2757	8.5809	16.3916	47.8548	27.1727	NA	NA	NA	NA	NA	NA	NA	NA	23.7288	76.2712	-0.2143	-0.0741	9.3220	14.4068	35.3107	40.9605	19.8582	80.1418	-0.3929	0.2389	6.0284	13.8298	49.6454	30.4965	22.2887	77.7113	-0.3289	0.2108	7.4794	14.8093	47.0456	30.6657	22.5075	77.4925	-0.2838	0.2111	8.0597	14.4478	46.9254	30.5672	18.5629	81.4371	-0.2258	-0.0539	7.1856	11.3772	38.5230	42.9142	24.4879	75.5121	-0.4068	0.0999	7.2626	17.2253	41.5270	33.9851	25.0417	74.9583	-0.3200	0.0379	8.5142	16.5275	38.8982	36.0601	24.9500	75.0500	-0.2555	0.0390
KX434864.1_Idodia	26.6962	73.3038	-0.3370	-0.0181	8.8496	17.8466	35.9882	37.3156	17.3077	82.6923	-0.7037	0.0233	2.5641	14.7436	42.3077	40.3846	32.7474	67.2526	-0.1571	-0.0300	13.8021	18.9453	32.6172	34.6354	29.5322	70.4678	-0.1980	-0.0166	11.8421	17.6901	34.6491	35.8187	28.4625	71.5375	-0.1875	-0.0728	11.5629	16.8996	33.1639	38.3736	27.7778	72.2222	-0.2190	-0.0891	10.8466	16.9312	32.8924	39.3298	24.8625	75.1375	-0.3805	0.3001	7.7008	17.1617	48.8449	26.2926	27.8210	72.1790	-0.4336	0.0081	7.8794	19.9416	36.3813	35.7977	24.0113	75.9887	-0.2235	-0.0335	9.3220	14.6893	36.7232	39.2655	21.6312	78.3688	-0.3115	0.2489	7.4468	14.1844	48.9362	29.4326	22.5637	77.4363	-0.4286	0.2430	6.4468	16.1169	48.1259	29.3103	22.2090	77.7910	-0.3602	0.2003	7.1045	15.1045	46.6866	31.1045	21.1577	78.8423	-0.3962	-0.0481	6.3872	14.7705	37.5250	41.3174	22.9050	76.8156	-0.4146	0.0958	6.7039	16.2011	42.0857	34.7300	24.6053	75.3947	-0.3904	0.0785	7.5000	17.1053	40.6579	34.7368	24.9527	75.0287	-0.3428	0.0593
KX434867.1_Creapi	22.7139	77.2861	-0.1429	-0.0687	9.7345	12.9794	35.9882	41.2979	16.9811	83.0189	-0.4074	-0.0455	5.0314	11.9497	39.6226	43.3962	30.0130	69.9870	-0.0108	-0.1051	14.8438	15.1693	31.3151	38.6719	27.0468	72.9532	-0.0486	-0.0140	12.8655	14.1813	35.9649	36.9883	28.0813	71.9187	-0.0317	-0.1060	13.5959	14.4854	32.1474	39.7713	27.6014	72.3986	-0.0735	-0.1571	12.7866	14.8148	30.5115	41.8871	23.6524	76.3476	-0.2837	0.2421	8.4708	15.1815	47.4147	28.9329	24.3191	75.6809	-0.2880	-0.1054	8.6576	15.6615	33.8521	41.8288	22.0339	77.9661	-0.1795	-0.0580	9.0395	12.9944	36.7232	41.2429	21.9858	78.0142	-0.3548	0.2364	7.0922	14.8936	48.2270	29.7872	21.0172	78.9080	-0.3238	0.2133	7.1055	13.9117	47.8684	31.0396	21.1940	78.8060	-0.2225	0.1879	8.2388	12.9552	46.8060	32.0000	16.1677	83.8323	0.0123	-0.0810	8.1836	7.9840	38.5230	45.3094	23.0912	76.9088	-0.3468	0.0533	7.5419	15.5493	40.5028	36.4060	26.4052	73.3333	-0.2574	0.0339	9.8039	16.6013	37.9085	35.4248	23.4869	76.4906	-0.1973	0.0151
