Taxon	ATP6	ATP6	ATP6	ATP6	ATP6	ATP6	ATP6	ATP6	ATP8	ATP8	ATP8	ATP8	ATP8	ATP8	ATP8	ATP8	COX1	COX1	COX1	COX1	COX1	COX1	COX1	COX1	COX2	COX2	COX2	COX2	COX2	COX2	COX2	COX2	COX3	COX3	COX3	COX3	COX3	COX3	COX3	COX3	CYTB	CYTB	CYTB	CYTB	CYTB	CYTB	CYTB	CYTB	ND1	ND1	ND1	ND1	ND1	ND1	ND1	ND1	ND2	ND2	ND2	ND2	ND2	ND2	ND2	ND2	ND3	ND3	ND3	ND3	ND3	ND3	ND3	ND3	ND4L	ND4L	ND4L	ND4L	ND4L	ND4L	ND4L	ND4L	ND4	ND4	ND4	ND4	ND4	ND4	ND4	ND4	ND5	ND5	ND5	ND5	ND5	ND5	ND5	ND5	ND6	ND6	ND6	ND6	ND6	ND6	ND6	ND6	rrnl	rrnl	rrnl	rrnl	rrnl	rrnl	rrnl	rrnl	rrns	rrns	rrns	rrns	rrns	rrns	rrns	rrns	Mean_GC_pct	Mean_AT_pct	Mean_GC_skew	Mean_AT_skew
KX434845.1_Haavit	27.9018	72.0982	-0.1840	-0.1517	11.3839	16.5179	30.5804	41.5179	15.0943	84.9057	-0.6250	0.0222	2.8302	12.2642	43.3962	41.5094	38.6719	61.3281	0.0101	-0.1401	19.5312	19.1406	26.3672	34.9609	32.6754	67.3246	-0.0738	0.0423	15.1316	17.5439	35.0877	32.2368	32.3810	67.6190	-0.0706	-0.1775	15.0476	17.3333	27.8095	39.8095	31.4815	68.5185	-0.1176	-0.1429	13.8889	17.5926	29.3651	39.1534	20.2970	79.7030	-0.2358	0.2919	7.7558	12.5413	51.4851	28.2178	17.8261	82.1739	-0.3659	-0.1217	5.6522	12.1739	36.0870	46.0870	29.6610	70.3390	-0.0857	-0.1205	13.5593	16.1017	30.9322	39.4068	18.0851	81.9149	-0.2941	0.2857	6.3830	11.7021	52.6596	29.2553	27.0880	72.9120	-0.2917	0.3251	9.5937	17.4944	48.3070	24.6050	13.8765	86.1235	-0.4581	0.0624	3.7601	10.1164	45.7475	40.3760	24.0964	75.9036	-0.3000	-0.1190	8.4337	15.6627	33.4337	42.4699	18.8082	81.0987	-0.3564	0.0884	6.0521	12.7561	44.1341	36.9646	25.0000	75.0000	-0.1892	0.0210	10.1351	14.8649	38.2883	36.7117	24.8629	75.1308	-0.2425	0.0110
KX434846.1_Amochi	35.1770	64.8230	-0.2201	-0.1741	13.7168	21.4602	26.7699	38.0531	22.6415	77.3585	-0.4167	-0.1463	6.6038	16.0377	33.0189	44.3396	42.2852	57.7148	0.0254	-0.1438	21.6797	20.6055	24.7070	33.0078	38.1579	61.8421	-0.0460	-0.0355	18.2018	19.9561	29.8246	32.0175	40.1530	59.8470	-0.0190	-0.1310	19.6941	20.4589	26.0038	33.8432	38.3598	61.6402	-0.0690	-0.2060	17.8571	20.5026	24.4709	37.1693	25.4125	74.5875	-0.2208	0.2257	9.9010	15.5116	45.7096	28.8779	31.1953	68.8047	-0.2617	-0.1695	11.5160	19.6793	28.5714	40.2332	33.0508	66.9492	-0.1795	-0.2152	13.5593	19.4915	26.2712	40.6780	24.4681	75.5319	-0.2609	0.2958	9.0426	15.4255	48.9362	26.5957	29.8206	70.1794	-0.2406	0.2748	11.3229	18.4978	44.7309	25.4484	21.4861	78.5139	-0.4833	0.0445	5.5506	15.9355	41.0027	37.5112	26.6467	73.3533	-0.2809	-0.1755	9.5808	17.0659	30.2395	43.1138	26.2570	73.7430	-0.3972	0.0884	7.9143	18.3426	40.1304	33.6127	23.8158	76.1842	-0.3039	0.0466	8.2895	15.5263	39.8684	36.3158	30.5952	69.4048	-0.2249	-0.0281
KX434847.1_Psepin2	32.9646	67.0354	-0.1544	-0.1617	13.9381	19.0265	28.0973	38.9381	24.5283	75.4717	-0.6154	-0.3250	4.7170	19.8113	25.4717	50.0000	41.3086	58.6914	0.0118	-0.1547	20.8984	20.4102	24.8047	33.8867	35.7456	64.2544	-0.0675	-0.0102	16.6667	19.0789	31.7982	32.4561	36.1905	63.8095	-0.0105	-0.1582	17.9048	18.2857	26.8571	36.9524	35.8466	64.1534	-0.0775	-0.1505	16.5344	19.3122	27.2487	36.9048	21.4521	78.5479	-0.0615	0.2479	10.0660	11.3861	49.0099	29.5380	26.9795	73.0205	-0.2500	-0.1526	10.1173	16.8622	30.9384	42.0821	32.2034	67.7966	-0.2368	-0.2375	12.2881	19.9153	25.8475	41.9492	18.0851	81.9149	-0.2941	0.2208	6.3830	11.7021	50.0000	31.9149	28.3951	71.6049	-0.2648	0.3041	10.4377	17.9574	46.6891	24.9158	17.2784	82.7216	-0.4611	0.0909	4.6553	12.6231	45.1209	37.6007	21.5569	78.4431	-0.1111	-0.2061	9.5808	11.9760	31.1377	47.3054	22.9264	77.0736	-0.3902	0.0665	6.9897	15.9366	41.0997	35.9739	24.9347	75.0653	-0.3403	0.0261	8.2245	16.7102	38.5117	36.5535	28.0264	71.9736	-0.2216	-0.0400
KX434849.1_Themil	32.5221	67.4779	-0.1973	-0.1016	13.0531	19.4690	30.3097	37.1681	23.5849	76.4151	-0.2800	-0.0370	8.4906	15.0943	36.7925	39.6226	41.7969	58.2031	0.0140	-0.1409	21.1914	20.6055	25.0000	33.2031	39.0351	60.9649	-0.1124	0.0072	17.3246	21.7105	30.7018	30.2632	39.0476	60.9524	-0.0146	-0.1562	19.2381	19.8095	25.7143	35.2381	39.5503	60.4497	-0.0769	-0.1772	18.2540	21.2963	24.8677	35.5820	25.2475	74.7525	-0.2157	0.2892	9.9010	15.3465	48.1848	26.5677	31.4869	68.5131	-0.3056	-0.1191	10.9329	20.5539	30.1749	38.3382	31.4894	68.5106	-0.2703	-0.1553	11.4894	20.0000	28.9362	39.5745	23.4043	76.5957	-0.2273	0.4167	9.0426	14.3617	54.2553	22.3404	31.8386	68.1614	-0.3028	0.3322	11.0987	20.7399	45.4036	22.7578	22.9185	77.0815	-0.3906	0.0639	6.9830	15.9355	41.0027	36.0788	26.3473	73.6527	-0.2045	-0.1626	10.4790	15.8683	30.8383	42.8144	26.0708	73.9292	-0.3500	0.0630	8.4730	17.5978	39.2924	34.6369	27.8970	72.1030	-0.2615	0.0238	10.3004	17.5966	36.9099	35.1931	30.8158	69.1842	-0.2130	0.0097
KX434850.1_Derlob	31.6372	68.3628	-0.2028	-0.1327	12.6106	19.0265	29.6460	38.7168	17.9245	82.0755	-0.6842	-0.1724	2.8302	15.0943	33.9623	48.1132	40.7227	59.2773	0.0024	-0.1433	20.4102	20.3125	25.3906	33.8867	35.0877	64.9123	-0.0500	-0.0203	16.6667	18.4211	31.7982	33.1140	35.8095	64.1905	-0.0638	-0.1335	16.7619	19.0476	27.8095	36.3810	35.5820	64.4180	-0.1004	-0.1910	16.0053	19.5767	26.0582	38.3598	24.5875	75.4125	-0.3020	0.2691	8.5809	16.0066	47.8548	27.5578	28.5714	71.4286	-0.2449	-0.1837	10.7872	17.7843	29.1545	42.2741	30.9322	69.0678	-0.1233	-0.1043	13.5593	17.3729	30.9322	38.1356	21.2766	78.7234	-0.2500	0.2973	7.9787	13.2979	51.0638	27.6596	28.6996	71.3004	-0.2812	0.3019	10.3139	18.3857	46.4126	24.8879	17.9946	82.0054	-0.5124	0.0786	4.3868	13.6079	44.2256	37.7798	26.6467	73.3533	-0.3034	-0.2000	9.2814	17.3653	29.3413	44.0120	21.7148	78.0988	-0.4077	0.0501	6.4306	15.2842	41.0065	37.0923	22.2517	77.7483	-0.3690	0.0187	7.0199	15.2318	39.6026	38.1457	27.9626	72.0250	-0.2595	-0.0177
KX434851.1_Pnimed	32.7434	67.2566	-0.1622	-0.1053	13.7168	19.0265	30.0885	37.1681	20.7547	79.2453	-0.5455	-0.1190	4.7170	16.0377	34.9057	44.3396	41.8945	58.1055	0.0210	-0.1664	21.3867	20.5078	24.2188	33.8867	36.6228	63.3772	-0.0419	0.0173	17.5439	19.0789	32.2368	31.1404	39.4286	60.5714	-0.0048	-0.1887	19.6190	19.8095	24.5714	36.0000	38.4921	61.5079	-0.0790	-0.1828	17.7249	20.7672	25.1323	36.3757	21.2871	78.7129	-0.2558	0.2704	7.9208	13.3663	50.0000	28.7129	26.9679	73.0321	-0.3081	-0.1577	9.3294	17.6385	30.7580	42.2741	32.2034	67.7966	-0.1579	-0.1750	13.5593	18.6441	27.9661	39.8305	18.6170	81.3830	-0.4286	0.3072	5.3191	13.2979	53.1915	28.1915	30.0448	69.9552	-0.2910	0.3590	10.6502	19.3946	47.5336	22.4215	17.2784	82.7216	-0.5959	0.1039	3.4915	13.7869	45.6580	37.0636	23.3533	76.6467	-0.1282	-0.1953	10.1796	13.1737	30.8383	45.8084	23.0912	76.9088	-0.4113	0.0993	6.7970	16.2942	42.2719	34.6369	24.7028	75.2972	-0.3583	0.0912	7.9260	16.7768	41.0832	34.2140	28.4988	71.5012	-0.2498	-0.0028
KX434855.1_Propic	32.3009	67.6991	-0.1370	-0.1438	13.9381	18.3628	28.9823	38.7168	20.7547	79.2453	-0.7273	-0.0714	2.8302	17.9245	36.7925	42.4528	41.1133	58.8867	0.0356	-0.1741	21.2891	19.8242	24.3164	34.5703	38.1579	61.8421	-0.0115	0.0071	18.8596	19.2982	31.1404	30.7018	37.9048	62.0952	0.0352	-0.1963	19.6190	18.2857	24.9524	37.1429	36.7725	63.2275	-0.0504	-0.2176	17.4603	19.3122	24.7354	38.4921	18.9769	81.0231	-0.1826	0.2668	7.7558	11.2211	51.3201	29.7030	27.4052	72.5948	-0.2447	-0.1566	10.3499	17.0554	30.6122	41.9825	30.9322	69.0678	-0.0685	-0.1534	14.4068	16.5254	29.2373	39.8305	15.9574	84.0426	-0.2667	0.2278	5.8511	10.1064	51.5957	32.4468	29.2601	70.7399	-0.2797	0.3122	10.5381	18.7220	46.4126	24.3274	17.3679	82.6321	-0.5464	0.1116	3.9391	13.4288	45.9266	36.7055	20.6587	79.3413	-0.0725	-0.1623	9.5808	11.0778	33.2335	46.1078	23.9292	75.9777	-0.3774	0.0784	7.4488	16.4804	40.9683	35.0093	23.5217	76.4783	-0.3408	0.0447	7.7530	15.7687	39.9474	36.5309	27.6676	72.3262	-0.2156	-0.0151
KX434856.1_Otospe	31.1947	68.8053	-0.0922	-0.1447	14.1593	17.0354	29.4248	39.3805	21.6981	78.3019	-0.5652	-0.2289	4.7170	16.9811	30.1887	48.1132	41.1133	58.8867	0.0214	-0.1642	20.9961	20.1172	24.6094	34.2773	36.1842	63.8158	-0.0303	-0.0241	17.5439	18.6404	31.1404	32.6754	36.7619	63.2381	0.0259	-0.1928	18.8571	17.9048	25.5238	37.7143	35.8466	64.1534	-0.0480	-0.1835	17.0635	18.7831	26.1905	37.9630	20.2970	79.7030	-0.1707	0.2671	8.4158	11.8812	50.4950	29.2079	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	26.6949	73.3051	-0.1429	-0.1676	11.4407	15.2542	30.5085	42.7966	13.2979	86.7021	-0.2000	0.2270	5.3191	7.9787	53.1915	33.5106	27.8027	72.1973	-0.2823	0.3168	9.9776	17.8251	47.5336	24.6637	16.2936	83.7064	-0.5385	0.0674	3.7601	12.5336	44.6732	39.0331	21.5569	78.4431	-0.0556	-0.1832	10.1796	11.3772	32.0359	46.4072	21.5084	78.4916	-0.3506	0.0344	6.9832	14.5251	40.5959	37.8957	25.0569	74.9431	-0.2000	0.0334	10.0228	15.0342	38.7244	36.2187	25.0205	68.3129	-0.1753	-0.0229
KX434857.1_Humnad2	36.0619	63.9381	-0.1656	-0.1765	15.0442	21.0177	26.3274	37.6106	26.4151	73.5849	-0.2857	-0.1538	9.4340	16.9811	31.1321	42.4528	42.1875	57.8125	0.0185	-0.1554	21.4844	20.7031	24.4141	33.3984	40.3509	59.6491	-0.0978	-0.0074	18.2018	22.1491	29.6053	30.0439	40.5714	59.4286	-0.0329	-0.1538	19.6190	20.9524	25.1429	34.2857	39.8148	60.1852	-0.1096	-0.1692	17.7249	22.0899	25.0000	35.1852	27.2277	72.7723	-0.2727	0.2562	9.9010	17.3267	45.7096	27.0627	34.3567	65.6433	-0.3362	-0.1804	11.4035	22.9532	26.9006	38.7427	34.4681	65.5319	-0.1358	-0.2078	14.8936	19.5745	25.9574	39.5745	21.8085	78.1915	-0.2683	0.2517	7.9787	13.8298	48.9362	29.2553	32.3991	67.6009	-0.2318	0.3068	12.4439	19.9552	44.1704	23.4305	25.1567	74.8433	-0.3950	0.0478	7.6097	17.5470	39.2122	35.6312	28.7425	71.2575	-0.3333	-0.1849	9.5808	19.1617	29.0419	42.2156	27.3066	72.6934	-0.3857	0.0410	8.3877	18.9189	37.8378	34.8555	28.8564	71.1436	-0.3364	-0.0056	9.5745	19.2819	35.3723	35.7713	32.3816	67.6184	-0.2246	-0.0327
KX434858.1_Neobol	32.5221	67.4779	-0.1565	-0.1279	13.7168	18.8053	29.4248	38.0531	15.0943	84.9057	-0.3750	-0.0222	4.7170	10.3774	41.5094	43.3962	41.4062	58.5938	0.0189	-0.1433	21.0938	20.3125	25.0977	33.4961	35.9649	64.0351	-0.0366	-0.0205	17.3246	18.6404	31.3596	32.6754	39.8095	60.1905	-0.0335	-0.1772	19.2381	20.5714	24.7619	35.4286	38.2275	61.7725	-0.0865	-0.1820	17.4603	20.7672	25.2646	36.5079	20.4620	79.5380	-0.2097	0.2241	8.0858	12.3762	48.6799	30.8581	28.0702	71.9298	-0.3333	-0.1707	9.3567	18.7135	29.8246	42.1053	30.5085	69.4915	-0.1667	-0.1463	12.7119	17.7966	29.6610	39.8305	16.4894	83.5106	-0.2903	0.2484	5.8511	10.6383	52.1277	31.3830	29.3722	70.6278	-0.2748	0.3143	10.6502	18.7220	46.4126	24.2152	17.0098	82.9902	-0.5053	0.1025	4.2077	12.8021	45.7475	37.2426	23.6527	76.3473	-0.1646	-0.1922	9.8802	13.7725	30.8383	45.5090	23.3706	76.6294	-0.4104	0.0668	6.8901	16.4804	40.8752	35.7542	25.1337	74.8663	-0.3830	0.0250	7.7540	17.3797	38.3690	36.4973	27.8062	72.1938	-0.2271	-0.0134
KX434859.1_Heshof	32.3009	67.6991	-0.1370	-0.1111	13.9381	18.3628	30.0885	37.6106	14.1509	85.8491	-0.6000	-0.0549	2.8302	11.3208	40.5660	45.2830	41.1133	58.8867	0.0261	-0.1509	21.0938	20.0195	25.0000	33.8867	35.9649	64.0351	-0.0244	-0.0274	17.5439	18.4211	31.1404	32.8947	36.1905	63.8095	0.0211	-0.1701	18.4762	17.7143	26.4762	37.3333	35.8466	64.1534	-0.0480	-0.1670	17.0635	18.7831	26.7196	37.4339	19.8020	80.1980	-0.1667	0.2469	8.2508	11.5512	50.0000	30.1980	28.2799	71.7201	-0.2268	-0.1504	10.9329	17.3469	30.4665	41.2536	30.9322	69.0678	-0.1507	-0.1166	13.1356	17.7966	30.5085	38.5593	18.0851	81.9149	-0.1765	0.2338	7.4468	10.6383	50.5319	31.3830	27.6906	72.3094	-0.2713	0.3209	10.0897	17.6009	47.7578	24.5516	15.3089	84.6911	-0.4971	0.0803	3.8496	11.4593	45.7475	38.9436	23.3533	76.6467	-0.1538	-0.1797	9.8802	13.4731	31.4371	45.2096	21.3222	78.6778	-0.3712	0.0769	6.7039	14.6182	42.3650	36.3128	22.0608	77.9392	-0.3174	0.0678	7.5297	14.5310	41.6116	36.3276	26.8268	73.1732	-0.2062	-0.0068
KX434860.1_Singra	30.5310	69.4690	-0.0870	-0.1401	13.9381	16.5929	29.8673	39.6018	16.9811	83.0189	-0.4444	-0.1364	4.7170	12.2642	35.8491	47.1698	39.7461	60.2539	0.0319	-0.1572	20.5078	19.2383	25.3906	34.8633	32.8947	67.1053	-0.0800	-0.0065	15.1316	17.7632	33.3333	33.7719	33.5238	66.4762	-0.0227	-0.1404	16.3810	17.1429	28.5714	37.9048	32.4074	67.5926	-0.0857	-0.1507	14.8148	17.5926	28.7037	38.8889	18.4818	81.5182	-0.1607	0.2753	7.7558	10.7261	51.9802	29.5380	25.5132	74.4868	-0.2184	-0.1417	9.9707	15.5425	31.9648	42.5220	29.2373	70.7627	-0.1304	-0.1976	12.7119	16.5254	28.3898	42.3729	15.4255	84.5745	-0.2414	0.2956	5.8511	9.5745	54.7872	29.7872	26.9058	73.0942	-0.2250	0.3160	10.4260	16.4798	48.0942	25.0000	13.9660	86.0340	-0.5641	0.0447	3.0439	10.9221	44.9418	41.0922	18.5629	81.4371	-0.0323	-0.1471	8.9820	9.5808	34.7305	46.7066	20.9497	79.0503	-0.3778	0.0318	6.5177	14.4320	40.7821	38.2682	20.8820	79.1180	-0.3540	0.0885	6.7445	14.1375	43.0610	36.0571	25.0672	74.9328	-0.1995	-0.0111
KX434861.1_Hymcor	33.8496	66.1504	-0.1634	-0.0970	14.1593	19.6903	29.8673	36.2832	19.8113	80.1887	-0.4286	-0.0588	5.6604	14.1509	37.7358	42.4528	41.6016	58.3984	0.0282	-0.1639	21.3867	20.2148	24.4141	33.9844	38.5965	61.4035	-0.0227	-0.0214	18.8596	19.7368	30.0439	31.3596	39.4286	60.5714	0.0242	-0.1824	20.1905	19.2381	24.7619	35.8095	36.2434	63.7566	-0.0292	-0.1992	17.5926	18.6508	25.5291	38.2275	19.9670	80.0330	-0.2397	0.2247	7.5908	12.3762	49.0099	31.0231	27.6968	72.3032	-0.2737	-0.1210	10.0583	17.6385	31.7784	40.5248	29.2373	70.7627	-0.1014	-0.1856	13.1356	16.1017	28.8136	41.9492	19.1489	80.8511	-0.0556	0.2895	9.0426	10.1064	52.1277	28.7234	27.6906	72.3094	-0.3036	0.3302	9.6413	18.0493	48.0942	24.2152	18.4423	81.5577	-0.5728	0.1087	3.9391	14.5031	45.2104	36.3474	21.8563	78.1437	-0.0959	-0.1418	9.8802	11.9760	33.5329	44.6108	22.5326	77.4674	-0.3884	0.1010	6.8901	15.6425	42.6443	34.8231	24.9344	75.0656	-0.3579	0.0699	8.0052	16.9291	40.1575	34.9081	28.0691	71.9309	-0.1987	-0.0031
KX434862.1_Tarala	32.7434	67.2566	-0.1351	-0.1382	14.1593	18.5841	28.9823	38.2743	25.4717	74.5283	-0.4815	-0.0886	6.6038	18.8679	33.9623	40.5660	41.4062	58.5938	0.0472	-0.1767	21.6797	19.7266	24.1211	34.4727	38.1579	61.8421	-0.0230	0.0071	18.6404	19.5175	31.1404	30.7018	39.6190	60.3810	0.0288	-0.2050	20.3810	19.2381	24.0000	36.3810	37.9630	62.0370	-0.0592	-0.1770	17.8571	20.1058	25.5291	36.5079	21.1221	78.8779	-0.1562	0.2343	8.9109	12.2112	48.6799	30.1980	28.2799	71.7201	-0.2680	-0.1341	10.3499	17.9300	31.0496	40.6706	30.9322	69.0678	-0.0411	-0.1779	14.8305	16.1017	28.3898	40.6780	17.5532	82.4468	-0.3333	0.2774	5.8511	11.7021	52.6596	29.7872	30.4933	69.5067	-0.2868	0.3581	10.8744	19.6188	47.1973	22.3094	17.9051	82.0949	-0.4800	0.0883	4.6553	13.2498	44.6732	37.4217	23.0539	76.9461	-0.1169	-0.1595	10.1796	12.8743	32.3353	44.6108	24.3017	75.6983	-0.3563	0.0923	7.8212	16.4804	41.3408	34.3575	25.7895	74.2105	-0.3571	0.0567	8.2895	17.5000	39.2105	35.0000	28.9861	71.0139	-0.2012	-0.0095
KX434863.1_Polgri	33.1858	66.8142	-0.1467	-0.1192	14.1593	19.0265	29.4248	37.3894	27.3585	72.6415	-0.4483	-0.1169	7.5472	19.8113	32.0755	40.5660	41.7969	58.2031	0.0327	-0.1745	21.5820	20.2148	24.0234	34.1797	37.7193	62.2807	-0.0233	-0.0070	18.4211	19.2982	30.9211	31.3596	39.0476	60.9524	0.0341	-0.2000	20.1905	18.8571	24.3810	36.5714	38.0952	61.9048	-0.0556	-0.1923	17.9894	20.1058	25.0000	36.9048	21.2871	78.7129	-0.2093	0.2579	8.4158	12.8713	49.5050	29.2079	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	30.9322	69.0678	-0.0959	-0.1779	13.9831	16.9492	28.3898	40.6780	17.5532	82.4468	-0.2727	0.2129	6.3830	11.1702	50.0000	32.4468	30.1570	69.8430	-0.3234	0.3451	10.2018	19.9552	46.9731	22.8700	18.1737	81.8263	-0.5567	0.1160	4.0286	14.1450	45.6580	36.1683	21.2575	78.7425	-0.0141	-0.1787	10.4790	10.7784	32.3353	46.4072	24.4879	75.5121	-0.4068	0.0999	7.2626	17.2253	41.5270	33.9851	25.0417	74.9583	-0.3200	0.0379	8.5142	16.5275	38.8982	36.0601	27.0729	66.2604	-0.1871	-0.0065
KX434864.1_Idodia	31.1947	68.8053	-0.1915	-0.1061	12.6106	18.5841	30.7522	38.0531	19.2308	80.7692	-0.7000	-0.0952	2.8846	16.3462	36.5385	44.2308	39.9414	60.0586	-0.0024	-0.1350	19.9219	20.0195	25.9766	34.0820	37.0614	62.9386	-0.0533	-0.0383	17.5439	19.5175	30.2632	32.6754	34.8571	65.1429	-0.0164	-0.1345	17.1429	17.7143	28.1905	36.9524	34.3915	65.6085	-0.0769	-0.1774	15.8730	18.5185	26.9841	38.6243	22.1122	77.8878	-0.3134	0.3136	7.5908	14.5215	51.1551	26.7327	29.8834	70.1166	-0.3171	-0.1102	10.2041	19.6793	31.1953	38.9213	28.3898	71.6102	-0.0746	-0.1006	13.1356	15.2542	32.2034	39.4068	20.2128	79.7872	-0.3684	0.2667	6.3830	13.8298	50.5319	29.2553	27.9775	72.0225	-0.3253	0.3385	9.4382	18.5393	48.2022	23.8202	18.5318	81.4682	-0.6618	0.0967	3.1334	15.3984	44.6732	36.7950	24.2515	75.7485	-0.2346	-0.1146	9.2814	14.9701	33.5329	42.2156	22.9050	76.8156	-0.4146	0.0958	6.7039	16.2011	42.0857	34.7300	24.6053	75.3947	-0.3904	0.0785	7.5000	17.1053	40.6579	34.7368	27.7031	72.2783	-0.2761	0.0119
KX434867.1_Creapi	31.6372	68.3628	-0.1189	-0.1003	13.9381	17.6991	30.7522	37.6106	22.6415	77.3585	-0.4167	-0.0976	6.6038	16.0377	34.9057	42.4528	40.8203	59.1797	0.0383	-0.1716	21.1914	19.6289	24.5117	34.6680	36.8421	63.1579	0.0119	-0.0208	18.6404	18.2018	30.9211	32.2368	37.5238	62.4762	0.0457	-0.2012	19.6190	17.9048	24.9524	37.5238	35.9788	64.0212	-0.0147	-0.2066	17.7249	18.2540	25.3968	38.6243	20.4620	79.5380	-0.1613	0.2199	8.5809	11.8812	48.5149	31.0231	27.8426	72.1574	-0.2042	-0.1798	11.0787	16.7638	29.5918	42.5656	28.8136	71.1864	-0.1176	-0.1667	12.7119	16.1017	29.6610	41.5254	20.2128	79.7872	-0.3158	0.2400	6.9149	13.2979	49.4681	30.3191	28.2511	71.7489	-0.3016	0.3344	9.8655	18.3857	47.8700	23.8789	16.0251	83.9749	-0.4860	0.0959	4.1182	11.9069	46.0161	37.9588	20.0599	79.9401	0.0448	-0.1685	10.4790	9.5808	33.2335	46.7066	23.0912	76.9088	-0.3468	0.0533	7.5419	15.5493	40.5028	36.4060	26.4052	73.3333	-0.2574	0.0339	9.8039	16.6013	37.9085	35.4248	27.7738	72.2088	-0.1734	-0.0224
KX434868.1_Prospe	32.3009	67.6991	-0.1370	-0.1438	13.9381	18.3628	28.9823	38.7168	20.7547	79.2453	-0.7273	-0.0714	2.8302	17.9245	36.7925	42.4528	41.1133	58.8867	0.0356	-0.1741	21.2891	19.8242	24.3164	34.5703	38.1579	61.8421	-0.0115	0.0071	18.8596	19.2982	31.1404	30.7018	37.9048	62.0952	0.0352	-0.1963	19.6190	18.2857	24.9524	37.1429	36.7725	63.2275	-0.0504	-0.2176	17.4603	19.3122	24.7354	38.4921	19.8020	80.1980	-0.1167	0.2716	8.7459	11.0561	50.9901	29.2079	27.4052	72.5948	-0.2447	-0.1566	10.3499	17.0554	30.6122	41.9825	30.9322	69.0678	-0.0685	-0.1534	14.4068	16.5254	29.2373	39.8305	15.9574	84.0426	-0.2667	0.2278	5.8511	10.1064	51.5957	32.4468	29.1480	70.8520	-0.2769	0.3101	10.5381	18.6099	46.4126	24.4395	17.2784	82.7216	-0.5648	0.1082	3.7601	13.5184	45.8371	36.8845	20.6587	79.3413	-0.0725	-0.1623	9.5808	11.0778	33.2335	46.1078	23.9292	76.0708	-0.3774	0.0771	7.4488	16.4804	40.9683	35.1024	23.5217	76.4783	-0.3408	0.0447	7.7530	15.7687	39.9474	36.5309	27.7091	72.2909	-0.2123	-0.0153
KX434870.1_Pardav	34.0708	65.9292	-0.1429	-0.1007	14.6018	19.4690	29.6460	36.2832	24.5283	75.4717	-0.5385	-0.0500	5.6604	18.8679	35.8491	39.6226	41.4062	58.5938	0.0377	-0.1700	21.4844	19.9219	24.3164	34.2773	38.1579	61.8421	-0.0230	-0.0355	18.6404	19.5175	29.8246	32.0175	39.0476	60.9524	0.0439	-0.2000	20.3810	18.6667	24.3810	36.5714	36.5079	63.4921	-0.0290	-0.1917	17.7249	18.7831	25.6614	37.8307	20.9571	79.0429	-0.1654	0.2317	8.7459	12.2112	48.6799	30.3630	28.1341	71.8659	-0.2746	-0.1156	10.2041	17.9300	31.7784	40.0875	30.0847	69.9153	-0.1268	-0.1758	13.1356	16.9492	28.8136	41.1017	17.0213	82.9787	-0.1875	0.2692	6.9149	10.1064	52.6596	30.3191	27.9148	72.0852	-0.3173	0.3313	9.5291	18.3857	47.9821	24.1031	16.5622	83.4378	-0.5892	0.1009	3.4020	13.1603	45.9266	37.5112	21.8563	78.1437	-0.0685	-0.1877	10.1796	11.6766	31.7365	46.4072	23.8361	76.1639	-0.4141	0.1076	6.9832	16.8529	42.1788	33.9851	25.3316	74.6684	-0.3508	0.0622	8.2228	17.1088	39.6552	35.0133	28.3611	71.6389	-0.2097	-0.0083
KX434871.1_Metspe	33.8496	66.1504	-0.1895	-0.1237	13.7168	20.1327	28.9823	37.1681	23.5849	76.4151	-0.6000	-0.0864	4.7170	18.8679	34.9057	41.5094	41.2109	58.7891	0.0000	-0.1329	20.6055	20.6055	25.4883	33.3008	35.0877	64.9123	-0.0250	-0.0203	17.1053	17.9825	31.7982	33.1140	36.2764	63.7236	-0.0265	-0.1386	17.6583	18.6180	27.4472	36.2764	36.1111	63.8889	-0.1209	-0.1263	15.8730	20.2381	27.9101	35.9788	23.5974	76.4026	-0.3427	0.3564	7.7558	15.8416	51.8152	24.5875	28.0059	71.9941	-0.3403	-0.0998	9.2375	18.7683	32.4047	39.5894	30.5085	69.4915	-0.1667	-0.1707	12.7119	17.7966	28.8136	40.6780	22.8723	77.1277	-0.4419	0.3655	6.3830	16.4894	52.6596	24.4681	28.5874	71.4126	-0.3020	0.3375	9.9776	18.6099	47.7578	23.6547	20.9490	79.0510	-0.5556	0.1099	4.6553	16.2936	43.8675	35.1835	27.2727	72.7273	-0.2000	-0.1333	10.9091	16.3636	31.5152	41.2121	24.9767	75.0233	-0.4403	0.1578	6.9897	17.9870	43.4296	31.5937	26.0369	73.9631	-0.2566	0.0156	9.6774	16.3594	37.5576	36.4055	29.2618	70.7382	-0.2672	0.0207
